fold,user_id,sequence_row,t_idx,question_id,response,timestamp,concept_ids,question_idx,interaction_id,concept_indices,concept_mask,delta_t_log_bin,question_type,num_concepts,concept_rarity_bucket,hist_accuracy,question_difficulty_prior,concept_difficulty_prior,content_embedding_missing,analysis_embedding_missing,content_vec_0,content_vec_1,content_vec_2,content_vec_3,content_vec_4,content_vec_5,content_vec_6,content_vec_7,content_vec_8,content_vec_9,content_vec_10,content_vec_11,content_vec_12,content_vec_13,content_vec_14,content_vec_15,content_vec_16,content_vec_17,content_vec_18,content_vec_19,content_vec_20,content_vec_21,content_vec_22,content_vec_23,content_vec_24,content_vec_25,content_vec_26,content_vec_27,content_vec_28,content_vec_29,content_vec_30,content_vec_31,analysis_vec_0,analysis_vec_1,analysis_vec_2,analysis_vec_3,analysis_vec_4,analysis_vec_5,analysis_vec_6,analysis_vec_7,analysis_vec_8,analysis_vec_9,analysis_vec_10,analysis_vec_11,analysis_vec_12,analysis_vec_13,analysis_vec_14,analysis_vec_15,analysis_vec_16,analysis_vec_17,analysis_vec_18,analysis_vec_19,analysis_vec_20,analysis_vec_21,analysis_vec_22,analysis_vec_23,analysis_vec_24,analysis_vec_25,analysis_vec_26,analysis_vec_27,analysis_vec_28,analysis_vec_29,analysis_vec_30,analysis_vec_31
2,8042,12698,0,2208,0,1599310972000,155,2209,2209,156,1,0,0,1,3,0.7952875862460683,0.7610202391973228,0.7307284397602481,0,0,0.07304410561233826,-0.2091214084205849,0.5597894882458322,-0.24423695015795127,0.1204528478212556,-0.1266260101882148,-0.05811654940951274,0.05631700883249481,-0.08784940070426915,-0.2501203464442334,0.06893838865129076,-0.16902429192953083,0.06128719985173572,0.09972502456211312,0.03955921554962078,-0.11851853951553884,-0.007067021676102827,-0.2360505736890661,-0.2640013837836999,0.19533227886283175,0.02202050803787737,-0.22074147034905875,0.12522035110032662,-0.05565291546982074,-0.05006935003461466,-0.017099443525660146,-0.13086179250142937,0.15981779210296948,0.02850808905172575,0.06453763959788415,0.2485185253246516,0.25317384778290875,-0.1466751687404247,-0.21435651918157508,0.590966473139377,-0.09072173734084449,0.22359808840750892,-0.028976209770662405,-0.3217524464588283,-0.15089094312713203,-0.15320386542581788,-0.16536077944411243,0.046624966987798555,-0.14986415576463177,0.20111045817028586,0.12001281116734544,0.14474692360980215,0.018287631142865805,0.014666876063422164,0.0006633075062407325,-0.30951253984357663,0.06944438499073143,0.011238261604620832,-0.001558474516171793,0.013020056798337854,-0.08558640241281218,-0.24650419933239526,0.020390532197932548,-0.04215937721993676,0.15052240463200672,0.11246656975238065,0.07021364008175866,0.17194945468957765,0.07165816359261909
2,8042,12698,1,2209,1,1599380792000,155,2210,9741,156,1,16,0,1,3,0.0,0.7533214602468238,0.7307284397602481,0,0,0.07385063426948638,-0.22265728679513236,0.5268185250048272,-0.2275957756960577,0.09086589887764653,-0.2618371463777046,0.0801912312722057,0.12780146922553742,-0.1573903374932636,-0.1815389122774407,0.027432459183529694,-0.11452205479697743,0.16717851870815317,0.15264433161356428,0.16525289956264574,-0.2696135504322326,-0.15929105758215092,-0.07567120336606528,-0.231337404387867,0.173614620756547,-0.08667566795349756,-0.13595395960394308,0.1118905223971244,-0.10732107881258328,-0.0882767896407198,0.10390624460076836,0.26438698125659377,-0.06921660908312648,0.080897719142476,0.12951965970347928,0.10257469410945086,-0.0359704721726361,-0.19818878522821856,-0.21157707869723516,0.609007925912966,-0.1449194039373319,0.24500127252197826,-0.08263114690729004,-0.3348027234960232,-0.10253331619641547,-0.14816950466084466,-0.20247586374135643,0.020232884135784935,-0.041975526176919846,0.20061352215670203,0.19307905720909285,0.1524475234006679,0.06867696432912934,0.03843870035538397,0.002395961391218387,-0.19896027370105415,0.024903996930146714,0.011805244085502712,0.10559903557245297,0.016100245366677812,-0.12612782710358275,-0.24033801138338173,0.017354095596013468,-0.04790586268465932,0.032636233390162785,0.0645879778375799,0.013704212144394986,0.16625420962594548,0.037820310223212965
2,8042,12698,2,2210,1,1599380792000,471,2211,9742,472,1,0,0,1,3,0.5,0.7771902369164393,0.8633492363103004,0,0,-0.15606800403731375,-0.35997397311143714,0.4977539175014632,-0.27308979706586306,0.10930919207738532,-0.05902102914044383,-0.0977248546004268,0.05258897706681849,-0.09747298257275204,-0.09851351140365303,0.1240899963312089,-0.18040006425896143,0.24087079777016623,0.24209184141930168,0.21114229464286532,-0.11498045625264093,0.03352595804784553,-0.018032689298608358,-0.31108137267334623,0.11679271005466016,-0.09139619843755055,-0.056518528636862575,0.019063496620105556,-0.13699789055359216,-0.1439346816678962,0.10572443419174354,0.09110732543552423,-0.03687840416203976,0.05381805248399507,0.05329437498479818,0.2532247179445278,-0.021071171951019547,-0.17904433638758904,-0.21997638247445422,0.6377484036090384,-0.16597791078606616,0.18435673516281076,-0.10587269411099155,-0.13666254131277236,0.040336897712312476,-0.22595671075244073,-0.21195815843054383,0.044703299406105124,-0.06343778975876338,0.16043876159668338,0.12766881903246421,0.22201668135720332,-0.015065475404247169,0.06260696473829522,-0.08806763998342484,-0.24019860463272938,0.08250446604329283,-0.08435766705152285,-0.04612702841136664,-0.0030637573698299486,-0.1386756230431074,-0.15252881222091835,0.07334445871340368,0.017600610475092766,0.032827806022208826,-0.020508385636458504,0.014567924510926682,0.3009308282336929,0.01821356548234273
2,8042,12698,3,1944,1,1599641531000,155,1945,9476,156,1,17,0,1,3,0.6666666666666666,0.7480315254066684,0.7307284397602481,0,0,-0.017837629237070184,-0.11112150206105927,0.5853105124684941,-0.10060600879004919,0.002983595472819567,-0.009326751320001532,-0.08653697102863776,0.051264846545980174,-0.23842244421289546,-0.27711363519660204,-0.04202911362965056,-0.16058924566050756,0.07283068956151295,0.22288665782191128,0.16286129124913112,-0.2653607856124233,0.019126788697906242,-0.028211994646407786,-0.21852314343175325,0.12582081982240098,-0.18195706126961317,-0.09848833273203077,0.09188352869543649,-0.09026836972462321,-0.07906951683920158,0.09964076664885221,0.24482237723387362,-0.005115822104908169,0.22411568275244878,-0.1102457461541823,0.215469496763792,-0.04688239485590718,-0.22961224370075747,-0.21392325761280773,0.639028692309905,-0.2175633162177482,0.11183531133989279,-0.058788024629448536,-0.09356778536823515,-0.06449701621053533,-0.05549099860247355,-0.1579574015095328,0.04376950067530822,-0.07746393592530423,0.09177708605584867,0.24087475217489712,0.11330456380780914,-0.12395797786968545,0.06751610804777797,-0.08161557534377499,-0.2493948981235959,0.08859444703538723,-0.022305186071430373,-0.07410576034981428,0.047671333603371925,-0.20078858725572715,-0.11376827180196476,0.11373731632356486,0.24323066218054074,0.03017192638525532,0.04654888389650339,-0.05551358674110428,0.23908859359758186,-0.0902512882222256
2,8042,12698,4,2212,1,1599641531000,155,2213,9744,156,1,0,0,1,3,0.75,0.8019853282633503,0.7307284397602481,0,0,0.16778140450110957,-0.21499736211554424,0.5624292192274499,-0.25069674736012576,0.13201954078454528,-0.1549577228053277,-0.02715180094189287,0.10246438754305265,-0.22167968990597828,-0.12137146367049888,-0.038305768820948716,-0.2003713391714377,0.14173120660601093,0.1322873355732505,0.08960639374886603,-0.11261915770250222,0.1340030638132574,-0.17147086297759326,-0.30602039384434865,0.3304004145117164,-0.052023681147843746,-0.11971588250241913,-0.017888132607896755,-0.02119193326409266,-0.01906360751087999,-0.04523816451364772,0.13102983433839555,-0.014190909004574603,0.1781383176877754,-0.07757301679083708,-0.010719503892933299,0.06601939183263644,-0.16636005042368335,-0.2128649992833208,0.6454987463839924,-0.20388780414438798,0.2432803413417448,-0.07765801151549521,-0.2592168493807319,-0.059708070589267505,-0.13423621422531903,-0.050621107195312876,-0.042884494150710335,-0.06911048307842602,0.2561916777698824,0.15013311941841515,0.12034532326024872,-0.027273283415750343,0.11044758488290386,0.014948603677931948,-0.1810412168077907,0.1583323489682948,0.007658716944175742,-0.026677338124990943,0.02290985289523653,-0.22357138888195627,-0.19902802397199035,0.015165073254236777,0.022460573599507233,0.000109767504601074,0.045925477769298756,-0.07115793686958437,0.17201435835228343,-0.05955309012922449
2,8042,12698,5,1136,1,1599641531000,155,1137,8668,156,1,0,0,1,3,0.8,0.8093957063644044,0.7307284397602481,0,0,0.014327413114625527,-0.2838520431367748,0.6177193061169127,-0.20501493845556631,0.06917413514507596,-0.1171604031064774,-0.07988346514094298,0.05802604430238242,-0.1429891719421951,-0.09511917070858991,-0.082703023680725,-0.13548743369794497,0.1811443126331472,0.1938707452042872,0.12585834110106717,-0.17525187504520798,0.07003838231812279,-0.14684611911126036,-0.3032576768569726,0.24870295506482548,0.005065436144151311,-0.1815462663814222,0.07845700832628363,-0.047702703650646175,-0.04623410704057096,-0.0002861210869438486,0.1500409100872159,-0.006356652596171566,0.2171637716401215,-0.014732947677173903,-0.039126989946554294,0.02024521617723163,-0.041075179802391316,-0.19116291331600802,0.7206905028495394,-0.19572125640180044,0.10715027360552136,0.013370047952127031,-0.08091175669482717,0.03541085255364434,-0.1012073447725958,-0.15501251216553988,-0.10339787766893795,-0.11375987904965877,0.18105674932263127,0.18873685768443613,0.13356743661378237,-0.16878484360679671,-0.04794621144121483,-0.12834846147704237,-0.2672785592419254,0.07803223629287367,-0.05209104035129521,-0.12755048498989882,0.031749757435225893,-0.12931960388639394,-0.08150363908285578,-0.0010082728702343476,0.1406528784947838,0.010520029078858028,0.0955930267276406,0.018901596832905886,0.19925239256974128,-0.056776755200863095
2,8042,12698,6,1943,0,1599641531000,155,1944,1944,156,1,0,0,1,3,0.8333333333333334,0.8205711131683358,0.7307284397602481,0,0,-0.13419513811835582,-0.29418412273538025,0.5704249389680832,-0.24532426679922453,0.1303083515519361,-0.02228907372495159,-0.11200881335390939,0.06945323100504844,-0.1635473211660994,-0.21284475933816627,0.022401837338404135,-0.12177762207352626,0.16985892301922373,0.16734034999819403,0.1891088669189674,-0.18143013793158838,0.11201355926064886,-0.018868377019199817,-0.19275418432661265,0.20727081877577697,-0.04638565824017547,-0.18094424757218094,-0.1280157327710628,-0.1782920932327634,-0.057466955682516016,0.053280208105052324,0.18626483885650738,-0.003554664352776787,0.13687566630563575,0.035271481158158695,0.14385935632874808,0.06712558499058231,-0.11778092534967476,-0.13696123162591034,0.689201043880991,-0.15346482743216927,0.15443313119488367,-0.05567031879326685,-0.08831428177184676,-0.14346708415011653,-0.13997994384276594,-0.21766094872970587,0.017819755919353985,-0.11033279208050416,0.11189166153883337,0.21944765560131202,0.13154268346214237,-0.17318189676665982,0.05727502424171946,-0.022643159254068512,-0.2101429148522525,0.11416321592296531,0.12213068481518581,0.05587326838980193,-0.0749512167445428,-0.2073205939281279,-0.10706262538139251,0.09089534761109182,0.14201148470294447,-0.05666210247009317,-0.08225958859997683,-0.02834146829496066,0.21106829292917006,-0.05664935145914234
2,8042,12698,7,2211,1,1599641531000,367,2212,9743,368,1,0,0,1,3,0.7142857142857143,0.5889737213510149,0.6601529691088683,0,0,0.040097604031250546,-0.30042333192537135,0.46968389705075203,-0.2739483350629968,0.04724605910581992,0.0730224863636489,0.015550433266444274,-0.01697465479888076,-0.40384583108133026,-0.04618238067510484,-0.09438149448916498,-0.07331836526480005,0.17588014919876419,0.3310439156247573,0.12160566823915224,-0.13149728921689063,0.06275152346334967,0.050226676346465216,-0.08022542168175699,0.1664966724744642,0.044618182981262265,-0.14653808163691845,-0.07021735117794874,-0.193805705045502,-0.14059613327249953,0.11257886876463995,0.19807978369040638,-0.11368438679173944,0.1366908804282116,-0.08348168556586642,0.1636840700113865,-0.09306824359978208,-0.09923320570502392,-0.3388054196461722,0.5289848554980838,-0.28739296713069296,0.07662338689077688,0.04181331786464353,-0.0597829116226904,-0.016867610269952087,-0.20817359280739842,-0.03455232281747795,0.023045819495383105,-0.01898487096596911,0.09507108670365408,0.2615107304063319,0.26160567364715015,0.01803448856624125,-0.07048553002481169,0.0037941305152058807,-0.1852931186302417,0.0862477511837078,-0.05573759757452983,-0.1396430724820457,-0.061565076684214334,-0.17023189051549303,-0.16033643228829683,0.11457039674731435,0.1679510228167086,-0.0500092084347426,0.05308149773053226,-0.14206982293469356,0.33504084652017,-0.054109707482678876
2,8042,12698,8,2213,1,1599641531000,155,2214,9745,156,1,0,0,1,3,0.75,0.7218935892552765,0.7307284397602481,0,0,-0.06322553678267878,-0.1748929592956757,0.4912756512775232,-0.22277582058665157,0.08860371849216077,-0.06922405625795677,-0.10905592597861934,0.11135465266394833,-0.13881753778582256,-0.1486627405874485,0.07028954174456499,-0.23810732382569905,0.22354450850126015,0.26528690560997137,0.27307612900740835,-0.2118103303909429,0.009057395301305393,-0.007487199610340997,-0.3189043817291489,0.16282897054545717,-0.06489509113181499,-0.09942150351781044,-0.0913740469091728,-0.22024877802336718,-0.02194970241633754,0.0582739367050347,0.1288838996836668,-0.08214455448549421,0.15177512759619224,0.05181280601315289,0.199172640594055,-0.05268631872994932,-0.2716359319143351,-0.18372510957225333,0.5877038655606012,-0.14309080113909348,0.1749838712686735,-0.07241452721132662,-0.33655132598562404,-0.16416492587392212,-0.019008909393689998,-0.2064837814810307,0.01822949798936375,-0.01649276133727592,0.13538717973167932,0.20980554503350224,0.11018639441738973,-0.00856777809200317,0.02243713095610749,0.03873885718019791,-0.17742996968449656,0.0766514185715723,-0.037197041079785366,0.08099819059476644,0.031406715843032805,-0.1979950481854018,-0.2800969136231988,0.13625203891155369,0.027070140017056564,0.09036373420795024,0.07456867584176334,0.01700094825039137,0.18112809775791308,0.01662611390714414
2,8042,12698,9,1138,0,1599641531000,155,1139,1139,156,1,0,0,1,3,0.7777777777777778,0.7301156644063725,0.7307284397602481,0,0,-0.034970903249279046,-0.25066005059473756,0.5724598171897792,-0.19617632087921402,0.03583008895439498,0.00953691659501565,-0.1728506375090579,0.06786366815681444,-0.23148642664183125,-0.11492687624591348,0.017613846872401393,-0.1884185545121941,0.12877903739329138,0.26385195101519887,0.2550357587770281,-0.1208601537328082,0.17992982885923287,-0.06697861033280834,-0.3214697567637967,0.07735197081240254,-0.07210207873198507,-0.13663600342348403,-0.10898289940610956,-0.023468499287208542,-0.07166040608692362,0.0426089802754517,-0.004110822444940094,-0.04096342613045149,0.10885056176944348,0.15534654751329732,0.1918022363335351,-0.03921050713147577,-0.10784262734947722,-0.13891557328533166,0.5707260968419128,-0.09059942453221682,0.12405039191896097,0.010479925064671106,-0.23278819913238938,0.09029070777776844,-0.23096352883930749,-0.20473590933442826,0.01949643935114245,-0.17487565049172255,0.21443631422495485,0.23473377895066283,0.19104165951287072,-0.08521030857273582,0.038470481692806036,-0.042624590289008016,-0.2777005621289618,0.08405534677074715,-0.05184977597774549,-0.09212765109884474,-0.10801610636717242,-0.2122123848176853,-0.06773585584535223,0.007326575083278996,0.06705332858533736,-0.0004821033156151244,0.16825647701629576,0.0022082891721580257,0.2970689043854918,-0.07191103026164195
